id,code,status_id,branch_id,dat_ecode,mileage,built_year,created_on,created_by
7002135,CAR007135,3,4.0,E855,23941,2022,2025-02-15 18:15:00 UTC,4555
7002136,CAR007136,3,7.0,E395,112355,2020,2025-06-09 11:04:00 UTC,7950
7002137,CAR007137,1,12.0,E394,4172,2024,2025-05-03 18:18:00 UTC,5942
7002138,CAR007138,3,12.0,E426,215908,2018,2025-03-04 03:28:00 UTC,9006
7002139,CAR007139,5,16.0,E199,171983,2016,2025-07-22 01:07:00 UTC,4719
7002140,CAR007140,4,7.0,E403,19574,2024,2026-04-10 00:00:00 UTC,7851
7002141,CAR007141,5,19.0,E268,198633,2017,2026-03-29 03:11:00 UTC,4733
7002142,CAR007142,5,4.0,E474,231208,2024,2026-02-21 12:07:00 UTC,8647
7002143,CAR007143,2,7.0,E578,279153,2023,2025-03-29 13:18:00 UTC,6182
7002144,CAR007144,5,1.0,E756,162271,2022,2024-02-07 14:58:00 UTC,7128
7002145,CAR007145,1,8.0,E955,110271,2020,2024-12-22 05:12:00 UTC,1327
7002146,CAR007146,2,19.0,E105,27482,2016,2024-04-17 05:14:00 UTC,2906
7002147,CAR007147,3,20.0,E341,147879,2016,2025-12-23 05:51:00 UTC,6810
7002148,CAR007148,2,5.0,E185,88465,2016,2025-12-03 16:58:00 UTC,7074
7002149,CAR007149,5,18.0,E937,1143,2024,2024-03-18 03:02:00 UTC,9883
7002150,CAR007150,1,13.0,E516,196363,2024,2025-08-02 10:59:00 UTC,4711
7002151,CAR007151,1,9.0,E987,31719,2015,2024-12-16 12:53:00 UTC,9986
7002152,CAR007152,3,5.0,E757,290051,2021,2026-01-11 03:19:00 UTC,1184
7002153,CAR007153,2,3.0,E595,161920,2019,2025-02-16 17:37:00 UTC,9063
7002154,CAR007154,4,9.0,E714,175119,2017,2026-01-10 00:59:00 UTC,3274
7002155,CAR007155,5,9.0,E776,287235,2024,2024-10-30 19:59:00 UTC,8255
7002156,CAR007156,1,13.0,E130,25830,2022,2025-02-12 07:36:00 UTC,7472
7002157,CAR007157,4,11.0,E795,293565,2022,2025-08-05 09:05:00 UTC,1433
7002158,CAR007158,2,20.0,E456,28423,2021,2026-02-05 02:22:00 UTC,5010
7002159,CAR007159,1,,E945,228253,2022,2026-02-14 10:19:00 UTC,9614
7002160,CAR007160,1,9.0,E411,165572,2021,2025-10-07 10:14:00 UTC,8623
7002161,CAR007161,5,17.0,E797,34123,2023,2026-03-07 11:41:00 UTC,7613
7002162,CAR007162,3,7.0,E303,168068,2015,2024-09-06 04:40:00 UTC,9788
7002163,CAR007163,1,5.0,E575,137238,2023,2025-11-02 11:05:00 UTC,2639
7002164,CAR007164,5,17.0,E476,91974,2015,2025-01-27 04:26:00 UTC,6566
7002165,CAR007165,1,11.0,E810,296670,2024,2025-03-13 21:26:00 UTC,4171
7002166,CAR007166,5,15.0,E886,143779,2021,2024-05-29 20:04:00 UTC,7139
7002167,CAR007167,5,5.0,E480,215372,2024,2025-02-07 06:40:00 UTC,1754
7002168,CAR007168,4,3.0,E926,231161,2021,2024-06-10 16:28:00 UTC,9800
7002169,CAR007169,5,4.0,E122,69249,2025,2024-04-05 07:32:00 UTC,1645
7002170,CAR007170,3,2.0,E279,280252,2024,2025-07-11 15:45:00 UTC,4808
7002171,CAR007171,1,2.0,E854,131613,2016,2025-03-05 10:41:00 UTC,1344
7002172,CAR007172,5,18.0,E262,167118,2023,2025-06-28 10:29:00 UTC,5441
7002173,CAR007173,5,,E486,187426,2017,2024-05-24 05:01:00 UTC,1869
7002174,CAR007174,5,13.0,E149,95245,2020,2025-04-09 15:18:00 UTC,7664
7002175,CAR007175,5,3.0,E191,204430,2024,2024-08-25 15:53:00 UTC,1870
7002176,CAR007176,2,15.0,E348,91161,2025,2025-12-01 19:28:00 UTC,9199
7002177,CAR007177,4,15.0,E703,250380,2019,2025-01-14 11:53:00 UTC,5168
7002178,CAR007178,3,6.0,E868,95492,2023,2026-02-03 00:33:00 UTC,7831
7002179,CAR007179,2,15.0,E250,215214,2015,2024-03-29 19:33:00 UTC,7183
7002180,CAR007180,5,6.0,E886,229744,2022,2024-12-13 15:27:00 UTC,3405
7002181,CAR007181,3,4.0,E937,242704,2023,2025-06-19 05:52:00 UTC,7595
7002182,CAR007182,2,17.0,E651,257885,2023,2025-06-02 01:16:00 UTC,3651
7002183,CAR007183,4,15.0,E807,81993,2019,2024-12-01 18:33:00 UTC,2994
7002184,CAR007184,1,,E472,248834,2016,2025-09-12 11:18:00 UTC,8784
7002185,CAR007185,5,13.0,E573,93126,2023,2025-03-22 05:25:00 UTC,3245
7002186,CAR007186,3,11.0,E975,177201,2016,2025-01-03 15:27:00 UTC,5313
7002187,CAR007187,5,17.0,E334,35171,2019,2025-03-17 11:38:00 UTC,4276
7002188,CAR007188,5,12.0,E334,83993,2016,2024-02-28 19:59:00 UTC,9873
7002189,CAR007189,3,,E354,25496,2020,2025-08-13 07:06:00 UTC,9379
7002190,CAR007190,3,9.0,E656,110427,2018,2026-01-09 12:49:00 UTC,9244
7002191,CAR007191,4,4.0,E718,55380,2022,2025-07-29 01:27:00 UTC,5663
7002192,CAR007192,5,,E536,245464,2020,2024-06-26 11:05:00 UTC,7739
7002193,CAR007193,4,4.0,E952,238023,2025,2025-01-22 21:58:00 UTC,6971
7002194,CAR007194,1,20.0,E567,184829,2023,2026-01-20 04:19:00 UTC,7166
7002195,CAR007195,5,8.0,E380,247676,2019,2024-04-20 07:41:00 UTC,6964
7002196,CAR007196,3,10.0,E983,34617,2023,2026-04-19 01:03:00 UTC,6865
7002197,CAR007197,4,2.0,E298,5140,2022,2025-10-09 01:00:00 UTC,9508
7002198,CAR007198,4,8.0,E960,145976,2023,2024-11-10 07:48:00 UTC,7544
7002199,CAR007199,4,11.0,E658,268770,2022,2024-03-25 10:46:00 UTC,4162
7002200,CAR007200,3,18.0,E502,131063,2023,2024-10-26 00:57:00 UTC,5335
7002201,CAR007201,1,15.0,E634,247745,2015,2024-03-14 06:30:00 UTC,4750
7002202,CAR007202,1,3.0,E386,35720,2016,2025-11-05 06:52:00 UTC,9296
7002203,CAR007203,1,14.0,E809,23703,2021,2024-06-02 12:40:00 UTC,9640
7002204,CAR007204,1,16.0,E734,232235,2021,2024-06-20 22:46:00 UTC,5478
7002205,CAR007205,1,11.0,E999,261793,2019,2025-10-21 12:31:00 UTC,3766
7002206,CAR007206,1,18.0,E138,5860,2015,2024-01-01 11:02:00 UTC,2026
7002207,CAR007207,4,1.0,E805,210400,2017,2025-06-25 20:09:00 UTC,2019
7002208,CAR007208,5,1.0,E910,201970,2023,2024-04-30 03:39:00 UTC,8865
7002209,CAR007209,5,2.0,E696,29390,2019,2024-01-05 23:46:00 UTC,3674
7002210,CAR007210,4,8.0,E820,148158,2020,2024-09-08 04:26:00 UTC,7568
7002211,CAR007211,3,2.0,E820,251985,2024,2024-11-12 10:02:00 UTC,5809
7002212,CAR007212,3,20.0,E244,66943,2015,2026-04-03 04:41:00 UTC,3728
7002213,CAR007213,3,5.0,E126,248676,2021,2024-03-05 07:39:00 UTC,5292
7002214,CAR007214,5,7.0,E255,192528,2021,2025-11-28 07:21:00 UTC,3003
7002215,CAR007215,2,16.0,E140,66174,2020,2025-10-21 16:50:00 UTC,8439
7002216,CAR007216,3,3.0,E754,222182,2021,2026-04-11 15:19:00 UTC,3492
7002217,CAR007217,3,19.0,E626,161368,2025,2024-04-29 09:44:00 UTC,9473
7002218,CAR007218,3,16.0,E761,42556,2021,2026-04-20 22:40:00 UTC,4660
7002219,CAR007219,4,,E429,197915,2023,2025-03-07 23:06:00 UTC,3796
7002220,CAR007220,5,3.0,E999,136394,2025,2025-11-19 20:25:00 UTC,2917
7002221,CAR007221,1,3.0,E750,155883,2020,2025-01-09 10:42:00 UTC,8458
7002222,CAR007222,1,4.0,E596,100411,2025,2024-01-15 00:18:00 UTC,4723
7002223,CAR007223,1,4.0,E752,90326,2023,2025-04-13 10:37:00 UTC,7894
7002224,CAR007224,1,17.0,E628,111181,2024,2025-12-17 02:14:00 UTC,6556
7002225,CAR007225,1,14.0,E129,52003,2021,2024-12-03 14:02:00 UTC,2415
7002226,CAR007226,3,19.0,E404,89817,2020,2025-11-07 19:39:00 UTC,5089
7002227,CAR007227,3,8.0,E560,8198,2024,2024-11-28 04:55:00 UTC,5925
7002228,CAR007228,4,12.0,E738,170888,2025,2024-06-08 00:53:00 UTC,5592
7002229,CAR007229,1,19.0,E695,167195,2023,2024-10-08 00:35:00 UTC,3550
7002230,CAR007230,2,4.0,E760,176104,2019,2025-11-01 21:33:00 UTC,7980
7002231,CAR007231,2,20.0,E813,251986,2022,2024-07-12 00:32:00 UTC,3240
7002232,CAR007232,5,17.0,E334,102407,2023,2025-11-03 10:07:00 UTC,6497
7002233,CAR007233,5,3.0,E134,94510,2021,2024-09-06 09:52:00 UTC,4682
7002234,CAR007234,4,10.0,E706,115884,2020,2025-09-03 17:47:00 UTC,5826
7002235,CAR007235,4,1.0,E558,178806,2020,2024-09-21 18:39:00 UTC,5757
7002236,CAR007236,5,6.0,E259,127415,2025,2025-01-05 06:34:00 UTC,5448
7002237,CAR007237,4,2.0,E893,264389,2024,2024-01-31 18:07:00 UTC,6253
7002238,CAR007238,2,17.0,E247,225410,2022,2025-05-11 09:57:00 UTC,9664
7002239,CAR007239,4,12.0,E694,273320,2022,2024-06-02 17:10:00 UTC,7166
7002240,CAR007240,5,18.0,E880,36925,2015,2025-06-21 01:29:00 UTC,6832
7002241,CAR007241,1,10.0,E547,83813,2024,2024-05-04 22:14:00 UTC,4588
7002242,CAR007242,4,,E321,139944,2020,2024-07-27 20:32:00 UTC,9262
7002243,CAR007243,4,8.0,E769,197649,2017,2025-05-12 05:14:00 UTC,9603
7002244,CAR007244,5,10.0,E761,286644,2016,2024-12-05 23:45:00 UTC,2732
7002245,CAR007245,3,16.0,E469,277876,2022,2026-04-20 20:16:00 UTC,4660
7002246,CAR007246,5,1.0,E475,26386,2022,2025-06-28 13:34:00 UTC,5940
7002247,CAR007247,3,6.0,E400,243518,2016,2024-11-16 03:07:00 UTC,9637
7002248,CAR007248,1,1.0,E769,21226,2015,2026-01-28 14:47:00 UTC,4250
7002249,CAR007249,3,,E236,249942,2020,2024-01-02 01:15:00 UTC,2605
7002250,CAR007250,5,13.0,E327,68564,2019,2025-04-19 20:11:00 UTC,6011
7002251,CAR007251,5,8.0,E534,20601,2025,2026-03-27 17:31:00 UTC,1683
7002252,CAR007252,3,,E816,194443,2025,2024-05-31 19:32:00 UTC,6878
7002253,CAR007253,5,3.0,E402,212680,2025,2026-01-20 17:11:00 UTC,2648
7002254,CAR007254,4,1.0,E185,292302,2024,2025-04-21 23:10:00 UTC,2912
7002255,CAR007255,4,5.0,E216,255004,2025,2024-08-02 16:35:00 UTC,3147
7002256,CAR007256,4,1.0,E544,200199,2021,2025-12-02 17:15:00 UTC,9828
7002257,CAR007257,3,18.0,E604,151884,2024,2025-06-01 08:49:00 UTC,4971
7002258,CAR007258,2,5.0,E233,16260,2021,2024-03-30 14:12:00 UTC,3879
7002259,CAR007259,1,15.0,E264,240320,2019,2024-10-12 22:35:00 UTC,4553
7002260,CAR007260,3,13.0,E684,111849,2017,2024-12-09 16:43:00 UTC,9235
7002261,CAR007261,3,8.0,E884,152848,2017,2025-05-15 23:58:00 UTC,1855
7002262,CAR007262,2,10.0,E156,3712,2020,2026-04-11 10:01:00 UTC,1672
7002263,CAR007263,3,12.0,E158,103748,2022,2025-07-26 20:13:00 UTC,4819
7002264,CAR007264,2,,E493,298944,2017,2025-01-16 00:38:00 UTC,6619
7002265,CAR007265,2,14.0,E169,248314,2020,2025-12-15 21:46:00 UTC,2370
7002266,CAR007266,5,18.0,E766,72273,2017,2025-01-10 08:05:00 UTC,9311
7002267,CAR007267,2,3.0,E983,115133,2021,2025-04-07 01:03:00 UTC,2440
7002268,CAR007268,5,6.0,E313,82250,2018,2024-08-09 19:37:00 UTC,9271
7002269,CAR007269,3,,E759,152824,2020,2026-01-01 14:53:00 UTC,2554
7002270,CAR007270,4,,E803,2385,2022,2024-06-13 04:29:00 UTC,9752
7002271,CAR007271,4,13.0,E397,152322,2025,2025-03-05 13:00:00 UTC,3080
7002272,CAR007272,4,2.0,E605,257463,2016,2026-02-19 00:58:00 UTC,4788
7002273,CAR007273,5,20.0,E259,124040,2018,2025-10-23 11:43:00 UTC,2442
7002274,CAR007274,5,17.0,E423,62300,2016,2024-06-28 17:39:00 UTC,9324
7002275,CAR007275,1,12.0,E375,67805,2018,2026-01-27 13:47:00 UTC,2232
7002276,CAR007276,4,5.0,E461,236949,2019,2024-04-13 20:10:00 UTC,9403
7002277,CAR007277,4,16.0,E412,203561,2020,2025-09-02 08:25:00 UTC,6604
7002278,CAR007278,3,,E164,299221,2019,2024-01-25 11:28:00 UTC,4803
7002279,CAR007279,3,17.0,E244,168197,2025,2024-09-17 04:21:00 UTC,1144
7002280,CAR007280,1,3.0,E469,161604,2024,2025-07-02 11:47:00 UTC,5346
7002281,CAR007281,3,1.0,E803,156273,2021,2025-04-06 22:53:00 UTC,7077
7002282,CAR007282,2,11.0,E407,81070,2017,2024-08-08 08:53:00 UTC,9210
7002283,CAR007283,2,5.0,E531,2499,2017,2025-07-29 00:41:00 UTC,8863
7002284,CAR007284,3,18.0,E124,170178,2022,2025-10-24 23:44:00 UTC,7948
7002285,CAR007285,4,,E940,104630,2018,2025-12-09 20:35:00 UTC,6646
7002286,CAR007286,5,18.0,E719,239148,2021,2024-06-15 01:06:00 UTC,2472
7002287,CAR007287,5,15.0,E956,227965,2018,2024-03-28 01:43:00 UTC,1634
7002288,CAR007288,4,14.0,E992,181245,2018,2024-06-16 16:57:00 UTC,6975
7002289,CAR007289,1,18.0,E951,289158,2020,2025-12-20 21:35:00 UTC,8614
7002290,CAR007290,4,6.0,E182,140263,2023,2025-09-25 03:42:00 UTC,7557
7002291,CAR007291,2,18.0,E824,188330,2020,2025-07-24 17:10:00 UTC,2977
7002292,CAR007292,1,,E998,129488,2019,2025-11-16 11:06:00 UTC,7621
7002293,CAR007293,1,17.0,E932,284565,2015,2025-03-09 14:15:00 UTC,5258
7002294,CAR007294,5,3.0,E276,254992,2017,2025-07-09 21:00:00 UTC,9072
7002295,CAR007295,1,2.0,E182,64906,2016,2025-12-13 08:27:00 UTC,6990
7002296,CAR007296,1,3.0,E126,268228,2019,2025-03-21 13:15:00 UTC,9923
7002297,CAR007297,5,,E296,118583,2023,2025-01-14 10:29:00 UTC,2660
7002298,CAR007298,1,10.0,E602,213800,2021,2024-05-31 08:01:00 UTC,7525
7002299,CAR007299,4,3.0,E948,174928,2024,2024-10-09 17:16:00 UTC,2740
7002300,CAR007300,3,6.0,E687,233283,2025,2024-01-28 03:19:00 UTC,2677
7002301,CAR007301,1,9.0,E292,52627,2016,2025-04-11 21:12:00 UTC,4111
7002302,CAR007302,3,1.0,E677,101146,2016,2025-05-31 14:56:00 UTC,1045
7002303,CAR007303,1,16.0,E331,179696,2020,2026-01-21 13:45:00 UTC,9017
7002304,CAR007304,4,6.0,E983,60524,2021,2024-05-05 15:30:00 UTC,7261
7002305,CAR007305,1,13.0,E282,169001,2024,2024-10-22 01:57:00 UTC,6606
7002306,CAR007306,3,15.0,E726,249050,2017,2024-07-19 08:23:00 UTC,9750
7002307,CAR007307,5,20.0,E874,103002,2022,2026-02-04 21:01:00 UTC,3537
7002308,CAR007308,4,4.0,E501,281484,2024,2024-11-24 18:22:00 UTC,4293
7002309,CAR007309,1,4.0,E413,291283,2016,2025-05-23 21:20:00 UTC,1753
7002310,CAR007310,2,13.0,E994,146100,2021,2024-06-22 15:01:00 UTC,6774
7002311,CAR007311,1,,E901,23647,2020,2025-12-19 15:25:00 UTC,3294
7002312,CAR007312,2,,E610,181807,2019,2026-04-13 15:11:00 UTC,4216
7002313,CAR007313,4,18.0,E800,30358,2016,2024-11-28 09:30:00 UTC,6229
7002314,CAR007314,1,16.0,E403,280679,2021,2024-06-25 13:52:00 UTC,4537
7002315,CAR007315,5,7.0,E684,255185,2023,2024-12-10 16:58:00 UTC,5353
7002316,CAR007316,4,13.0,E430,43378,2019,2025-04-03 19:07:00 UTC,5937
7002317,CAR007317,2,6.0,E827,103730,2016,2024-09-22 11:01:00 UTC,3442
7002318,CAR007318,5,4.0,E881,134871,2017,2024-09-26 20:32:00 UTC,9004
7002319,CAR007319,3,17.0,E677,54927,2020,2024-09-27 04:57:00 UTC,7225
7002320,CAR007320,5,5.0,E923,253906,2018,2024-11-24 09:21:00 UTC,8516
7002321,CAR007321,3,4.0,E546,267122,2024,2025-12-19 05:01:00 UTC,4281
7002322,CAR007322,2,9.0,E222,275638,2020,2025-09-15 22:17:00 UTC,1295
7002323,CAR007323,1,1.0,E496,11414,2021,2024-10-23 16:37:00 UTC,9064
7002324,CAR007324,4,13.0,E229,141534,2015,2024-01-14 16:45:00 UTC,9328
7002325,CAR007325,2,,E153,17212,2025,2024-05-10 17:13:00 UTC,3993
7002326,CAR007326,5,11.0,E256,293655,2024,2025-04-25 06:14:00 UTC,3919
7002327,CAR007327,2,13.0,E793,261178,2017,2024-11-20 15:01:00 UTC,2096
7002328,CAR007328,4,3.0,E919,189711,2022,2025-07-08 05:22:00 UTC,9047
7002329,CAR007329,4,11.0,E346,213857,2018,2024-08-25 23:07:00 UTC,8287
7002330,CAR007330,5,2.0,E325,206853,2016,2025-07-05 12:41:00 UTC,9625
7002331,CAR007331,4,18.0,E269,84807,2024,2024-10-14 07:39:00 UTC,9440
7002332,CAR007332,4,19.0,E175,177138,2022,2025-11-01 06:13:00 UTC,2768
7002333,CAR007333,1,2.0,E808,102787,2015,2025-05-02 17:13:00 UTC,7030
7002334,CAR007334,1,11.0,E666,212946,2023,2025-01-23 09:16:00 UTC,8948
7002335,CAR007335,5,15.0,E424,282113,2018,2024-11-09 16:09:00 UTC,4144
7002336,CAR007336,2,,E733,10523,2017,2026-02-12 03:34:00 UTC,2420
7002337,CAR007337,2,,E258,4337,2023,2024-11-30 22:31:00 UTC,4425
7002338,CAR007338,1,13.0,E819,97894,2017,2025-12-19 13:58:00 UTC,9247
7002339,CAR007339,4,8.0,E189,34634,2015,2025-04-25 18:18:00 UTC,9276
7002340,CAR007340,3,17.0,E950,59615,2021,2026-04-24 04:03:00 UTC,2562
7002341,CAR007341,4,6.0,E670,288999,2025,2024-03-06 06:15:00 UTC,7050
7002342,CAR007342,1,12.0,E656,214688,2022,2025-05-04 20:03:00 UTC,2770
7002343,CAR007343,2,,E543,126821,2015,2025-08-05 13:22:00 UTC,3713
7002344,CAR007344,4,20.0,E638,25316,2018,2025-11-17 13:57:00 UTC,3271
7002345,CAR007345,2,19.0,E863,297312,2021,2025-10-19 21:28:00 UTC,8119
7002346,CAR007346,1,19.0,E169,107613,2022,2025-01-28 05:36:00 UTC,5616
7002347,CAR007347,2,19.0,E799,38469,2025,2024-03-09 05:34:00 UTC,8240
7002348,CAR007348,4,16.0,E318,178678,2015,2024-12-19 21:51:00 UTC,9737
7002349,CAR007349,1,9.0,E605,116642,2015,2024-06-28 04:44:00 UTC,2558
7002350,CAR007350,5,,E128,235063,2019,2025-08-30 04:16:00 UTC,9355
7002351,CAR007351,1,18.0,E318,114461,2020,2025-06-27 05:17:00 UTC,7868
7002352,CAR007352,4,,E984,34067,2025,2025-04-23 04:01:00 UTC,1302
7002353,CAR007353,4,8.0,E850,146057,2017,2024-04-21 08:45:00 UTC,8662
7002354,CAR007354,5,19.0,E930,194248,2023,2024-06-26 05:03:00 UTC,1168
7002355,CAR007355,1,12.0,E914,40228,2022,2025-09-21 00:42:00 UTC,5644
7002356,CAR007356,5,17.0,E519,70477,2017,2025-11-09 17:50:00 UTC,1317
7002357,CAR007357,4,8.0,E519,145012,2018,2025-02-21 17:26:00 UTC,9752
7002358,CAR007358,3,6.0,E354,188593,2024,2025-09-02 08:04:00 UTC,9531
7002359,CAR007359,1,5.0,E969,22922,2016,2026-02-23 05:41:00 UTC,7457
7002360,CAR007360,1,12.0,E171,243788,2019,2026-01-02 12:23:00 UTC,9061
7002361,CAR007361,3,7.0,E800,226665,2021,2025-03-27 05:15:00 UTC,7859
7002362,CAR007362,5,,E908,153606,2025,2024-10-16 14:39:00 UTC,8065
7002363,CAR007363,2,8.0,E466,11024,2019,2024-12-09 20:00:00 UTC,7272
7002364,CAR007364,1,11.0,E808,71439,2022,2025-06-01 22:03:00 UTC,7650
7002365,CAR007365,4,2.0,E352,20368,2022,2024-12-23 01:39:00 UTC,6926
7002366,CAR007366,4,20.0,E781,106936,2024,2025-12-11 16:21:00 UTC,7789
7002367,CAR007367,2,19.0,E739,65359,2024,2024-08-26 04:52:00 UTC,5254
7002368,CAR007368,4,13.0,E341,134757,2018,2026-01-09 20:21:00 UTC,5059
7002369,CAR007369,4,3.0,E278,129294,2021,2025-09-04 18:49:00 UTC,4611
7002370,CAR007370,5,8.0,E934,234240,2025,2024-02-08 13:07:00 UTC,8651
7002371,CAR007371,1,20.0,E617,250663,2023,2025-10-22 01:25:00 UTC,1779
7002372,CAR007372,4,,E167,216728,2021,2025-10-18 02:35:00 UTC,4286
7002373,CAR007373,1,11.0,E972,179598,2021,2024-09-30 20:05:00 UTC,8986
7002374,CAR007374,3,5.0,E561,144538,2017,2026-02-21 21:10:00 UTC,1569
7002375,CAR007375,5,10.0,E282,243369,2016,2025-10-17 20:28:00 UTC,8509
7002376,CAR007376,4,11.0,E509,161131,2023,2025-11-16 02:12:00 UTC,7857
7002377,CAR007377,1,9.0,E947,117194,2021,2026-04-24 14:47:00 UTC,5529
7002378,CAR007378,2,13.0,E185,242702,2020,2025-06-29 18:56:00 UTC,1182
7002379,CAR007379,4,1.0,E160,82551,2020,2025-05-27 16:40:00 UTC,2765
7002380,CAR007380,2,18.0,E213,207840,2015,2025-06-24 17:59:00 UTC,3739
7002381,CAR007381,2,8.0,E368,153781,2016,2026-02-08 10:58:00 UTC,2874
7002382,CAR007382,1,3.0,E329,296061,2017,2024-01-02 05:11:00 UTC,2170
7002383,CAR007383,5,5.0,E252,277588,2024,2025-02-25 00:40:00 UTC,4096
7002384,CAR007384,5,20.0,E992,256311,2017,2025-04-14 00:47:00 UTC,7858
7002385,CAR007385,5,7.0,E327,28302,2015,2024-09-07 07:09:00 UTC,3504
7002386,CAR007386,5,11.0,E266,63877,2017,2026-04-09 06:10:00 UTC,5384
7002387,CAR007387,2,5.0,E377,50196,2022,2024-01-09 01:24:00 UTC,5969
7002388,CAR007388,1,1.0,E510,141955,2024,2026-01-30 16:25:00 UTC,9389
7002389,CAR007389,3,15.0,E807,228715,2024,2025-05-30 23:10:00 UTC,1412
7002390,CAR007390,1,6.0,E574,211274,2024,2025-10-13 05:37:00 UTC,1355
7002391,CAR007391,3,2.0,E788,293547,2017,2026-04-27 08:57:00 UTC,1268
7002392,CAR007392,4,20.0,E235,240700,2023,2025-10-13 05:49:00 UTC,3705
7002393,CAR007393,4,6.0,E985,174750,2018,2026-04-19 21:39:00 UTC,9615
7002394,CAR007394,4,10.0,E423,119305,2022,2024-07-12 22:57:00 UTC,5367
7002395,CAR007395,2,13.0,E655,140800,2024,2024-02-23 02:47:00 UTC,1591
7002396,CAR007396,3,7.0,E246,5943,2021,2025-07-03 11:26:00 UTC,6435
7002397,CAR007397,2,9.0,E630,126218,2023,2025-09-29 07:07:00 UTC,3897
7002398,CAR007398,4,,E423,160535,2020,2025-04-05 19:03:00 UTC,8393
7002399,CAR007399,5,11.0,E379,62913,2018,2024-08-31 08:42:00 UTC,3222
7002400,CAR007400,1,14.0,E287,193840,2017,2024-08-26 13:24:00 UTC,4659
7002401,CAR007401,5,3.0,E711,242785,2018,2024-02-02 21:49:00 UTC,4151
7002402,CAR007402,5,10.0,E441,76925,2015,2025-12-22 20:16:00 UTC,5125
7002403,CAR007403,2,,E160,186664,2017,2024-12-30 04:17:00 UTC,7775
7002404,CAR007404,5,,E890,268662,2024,2025-11-30 15:12:00 UTC,1202
7002405,CAR007405,4,4.0,E354,64156,2025,2025-10-22 14:49:00 UTC,9982
7002406,CAR007406,4,8.0,E775,178318,2019,2026-02-27 15:44:00 UTC,1685
7002407,CAR007407,2,1.0,E823,84173,2021,2024-01-25 05:52:00 UTC,8468
7002408,CAR007408,4,19.0,E468,54778,2017,2025-07-26 17:50:00 UTC,8819
7002409,CAR007409,3,16.0,E129,84781,2022,2026-01-25 00:54:00 UTC,4122
7002410,CAR007410,2,17.0,E975,97164,2015,2025-10-10 00:49:00 UTC,1889
7002411,CAR007411,2,19.0,E112,47802,2016,2024-01-09 21:02:00 UTC,2000
7002412,CAR007412,5,6.0,E938,294125,2017,2025-07-26 01:03:00 UTC,2840
7002413,CAR007413,5,17.0,E592,269272,2016,2026-03-02 00:12:00 UTC,6476
7002414,CAR007414,4,17.0,E694,85177,2021,2024-04-27 09:06:00 UTC,7012
7002415,CAR007415,1,13.0,E280,148517,2017,2024-10-19 01:51:00 UTC,6817
7002416,CAR007416,2,17.0,E593,26893,2024,2025-11-23 11:23:00 UTC,8835
7002417,CAR007417,3,6.0,E279,27880,2020,2025-08-18 02:20:00 UTC,9995
7002418,CAR007418,5,8.0,E580,33839,2020,2025-11-08 06:08:00 UTC,9685
7002419,CAR007419,3,20.0,E514,113421,2017,2025-05-08 10:19:00 UTC,5351
7002420,CAR007420,4,13.0,E159,164611,2022,2024-06-03 09:59:00 UTC,3971
7002421,CAR007421,3,5.0,E288,13420,2024,2025-09-05 08:32:00 UTC,1376
7002422,CAR007422,3,8.0,E900,52346,2015,2024-01-15 03:47:00 UTC,2107
7002423,CAR007423,5,15.0,E844,14564,2021,2025-03-20 20:03:00 UTC,8522
7002424,CAR007424,2,1.0,E264,144152,2016,2025-10-26 01:16:00 UTC,4528
7002425,CAR007425,1,12.0,E373,92739,2018,2024-12-22 01:32:00 UTC,4613
7002426,CAR007426,3,3.0,E464,64423,2023,2026-03-04 11:31:00 UTC,3015
7002427,CAR007427,3,6.0,E801,285270,2025,2026-02-07 07:59:00 UTC,9422
7002428,CAR007428,3,15.0,E851,127354,2024,2024-04-25 11:05:00 UTC,1152
7002429,CAR007429,5,,E833,299469,2016,2024-11-29 07:29:00 UTC,6663
7002430,CAR007430,4,5.0,E665,254221,2021,2025-11-05 10:52:00 UTC,5951
7002431,CAR007431,1,14.0,E230,292123,2017,2025-10-25 03:33:00 UTC,7355
7002432,CAR007432,4,5.0,E366,123652,2025,2024-04-27 22:12:00 UTC,5783
7002433,CAR007433,1,15.0,E786,105390,2024,2025-11-10 03:36:00 UTC,6236
7002434,CAR007434,5,12.0,E998,161204,2019,2025-08-01 07:09:00 UTC,1463
7002435,CAR007435,3,,E495,124935,2025,2024-12-09 23:20:00 UTC,3295
7002436,CAR007436,4,1.0,E110,205854,2017,2024-03-29 17:11:00 UTC,8033
7002437,CAR007437,1,18.0,E897,157927,2019,2025-07-20 13:06:00 UTC,8732
7002438,CAR007438,4,16.0,E715,267707,2024,2025-03-04 01:40:00 UTC,9635
7002439,CAR007439,2,17.0,E523,262264,2019,2025-07-30 12:43:00 UTC,4575
7002440,CAR007440,5,,E665,273984,2020,2024-08-25 06:52:00 UTC,3544
7002441,CAR007441,1,10.0,E684,209886,2017,2024-11-23 17:32:00 UTC,6835
7002442,CAR007442,3,18.0,E130,130704,2016,2024-06-19 11:46:00 UTC,6363
7002443,CAR007443,3,7.0,E166,103001,2016,2024-08-14 19:47:00 UTC,4474
7002444,CAR007444,3,17.0,E441,254577,2020,2024-12-30 04:04:00 UTC,2244
7002445,CAR007445,1,20.0,E943,98209,2025,2025-04-05 08:15:00 UTC,7727
7002446,CAR007446,5,15.0,E892,130064,2016,2024-05-11 02:57:00 UTC,5891
